created_at,text,username
2021-12-08 10:26:50+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. @spotifypodcasts  #SpotifyWrapped #2021PodcasterWrapped https://t.co/502Kvhr5RU',Malik Safrudin
2021-12-08 10:08:26+00:00,"Gak seproduktif tahun pertama, tapi gapapa, yg penting lanjut terus \xf0\x9f\x98\x81#SpotifyWrapped #2021PodcasterWrapped https://t.co/k0Ik6yYlj8'",Firdausa Febi A.
2021-12-08 10:01:32+00:00,"Tahun ini, saya mendengarkan selama 1.947 menit. Kalau kamu berapa lama? Cari tahu dengan #SpotifyWrapped \nhttps://t.co/uDJx5yQZcG'",Maulina
2021-12-08 10:01:20+00:00,"@pledis_17 @SpotifyKR Terima kasih, @pledis_17, karena telah menghabiskan 534 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/n00HZIbTDR https://t.co/WUTaIQzg0Y'",🎡🌐💎
2021-12-08 09:31:24+00:00,Alhamdulillah lumayan Ya Allah sebagai artis solo baru hehehe #armandmaulana #aranaproject #SpotifyWrapped #2021ArtistWrapped https://t.co/8FsMkQnEbE',Armand Maulana
2021-12-08 09:25:16+00:00,"Terima kasih, GFRIEND, karena telah menghabiskan 831 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Ce2rdKci6J'",Shy-Ta || GFRD-VIVIZ Enhypen
2021-12-08 08:59:00+00:00,Hai! Spotify dan @ganggaksma lagi bikin yang seru-seru nih buat #SpotifyWrapped. Tungguin ya! https://t.co/YvYtP3WkeE',Spotify Indonesia
2021-12-08 08:48:21+00:00,"kalau siap kalian semua harus banget komentar dibawah, barang apa saja yang kamu suka dari seluruh produk di yukeva sobb, \xf0\x9f\x98\x89\xf0\x9f\x98\x89\n\n#yukeva #wrapped #2021wrapped #yukevawrapped #2021 #desember #spotifywrapped #akhirtahun #diskonakhirtahun #kilasbalik #produktif #productiveday'",YUKEVA | #DIGITALFUTURE
2021-12-08 08:39:18+00:00,"Terima kasih @ENHYPEN @ENHYPEN_members , karena telah menghabiskan 420 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/eZ1nzkdItA'",yesaa 🦁
2021-12-08 08:19:17+00:00,"Terima kasih, @txt_bighit, karena telah menghabiskan 1.183 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/2UqG9ZdmwJ'",Maulidyah Firdausa Huda
2021-12-08 08:15:39+00:00,ayato taekook #Riverdale vmin Kookie joon seokjin hobi hoseok jungkook #albedo #SpotifyWrapped #AFazenda #COVID #CBSE #CarlsenNepo #Earthquake \nhttps://t.co/701bMTSApf',ً
2021-12-08 08:13:56+00:00,"Thankyou, @brunomars, karena telah menghabiskan 35 menit bersama saya tahun ini di @Spotify. My Number #1 artist. #SpotifyWrapped https://t.co/8Jq60pSCeN'",Ayu Kurniaa
2021-12-08 07:45:39+00:00,Cara liat #SpotifyWrapped gimanaaa??',an🌐💎
2021-12-08 07:36:14+00:00,"Ada enam kategori warna yang menggambarkan suasana hari para pengdengar yang terangkum dalam Spotify Wrapped 2021. Lalu, warna apa saja dan artinya? https://t.co/xAdpgcSmxI\n\n#SpotifyWrapped #Wrapped2021 #AudioAura https://t.co/0KivXbdFwv'",Mancode.id
2021-12-08 07:25:29+00:00,"BTS definisi sukses sesungguhnya. Jumlah streams, hours, listeners, countries di Spotify nya meningkat terus secara pesat dari 2018-2021. Walau gk ngeluarin Album di 2021, jumlahnya tetap boom. Congrats @BTS_twt !!#SpotifyWrapped https://t.co/xULaMbHwmU'",HanHan
2021-12-08 07:18:42+00:00,"Untuk podcast terfavorit saya di 2021, PODCAST ANCUR : terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/p8wI7luhjs'",men!
2021-12-08 06:59:44+00:00,Lagu teratas saya di 2021. Kalau kamu? #SpotifyWrapped \nhttps://t.co/zPnb1JAvCf',din
2021-12-08 06:58:56+00:00,"Terima kasih, Sheila On 7, karena telah menghabiskan 4.925 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/ZlF9l0p6fR'",rih
2021-12-08 06:51:02+00:00,"Terima kasih, @keshimusic, karena telah menghabiskan 131 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/erh66Jv9of'",kaleo.
2021-12-08 06:24:29+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 11.428 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/oyVNOkwat0'",powerpuffgirls
2021-12-08 06:06:59+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 5.161 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/tXIbK7RYmL'",lebeh
2021-12-08 05:25:39+00:00,Artis teratas saya di 2021. Siapa artis teratasmu? #SpotifyWrapped \nhttps://t.co/HYWvCTrPNs',za🍑 kinda ia
2021-12-08 05:03:59+00:00,Lagu teratas saya di 2021. Kalau kamu? #SpotifyWrapped \nhttps://t.co/kIZkL3qHQn',abhang
2021-12-08 05:02:46+00:00,Ibuh \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\n\n#SpotifyWrapped \n#SB19onSpotify2021Wrapped https://t.co/tCQLML6Z9W',deng 💃🏼
2021-12-08 05:01:33+00:00,Inilah berbagai podcast yang gak berhenti saya dengerin di 2021. Kalau kamu? #SpotifyWrapped \nhttps://t.co/7eUWUc4BYG',among
2021-12-08 05:00:46+00:00,"Untuk podcast terfavorit saya di 2021, Podcast Seminggu: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/FZq5urpfut'",among
2021-12-08 04:55:55+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. #SpotifyWrapped #2021ArtistWrapped https://t.co/hPxvaRJpDI',ISTIPAR
2021-12-08 04:49:05+00:00,"Terima kasih, Oceans Ate Alaska, karena telah menghabiskan 1.853 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/KkmpDRIOBU'",💨
2021-12-08 04:45:09+00:00,tuhkan bukan sadgirl akutuhh \nMy 2021 audio aura. Visualize your year in listening with #SpotifyWrapped \nhttps://t.co/7Bny3Msd0h',naejjang
2021-12-08 04:36:17+00:00,"Terima kasih, @ygofficialblink, karena telah menghabiskan 910 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/bvQtoKctUK'",Andrea Al Husein
2021-12-08 04:19:12+00:00,"Untuk podcast terfavorit saya di 2021, PODKESMAS: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/ceI48oqOPM'",FRO1602
2021-12-08 04:16:24+00:00,"Yaiyalah #SpotifyWrapped gue genre KPop urutan ke-2, karena gue cukup rajin dengerin lagunya TVXQ!, JYJ, Junsu Yoochun Jaejoong Changmin Yunho.\nBiasanya gue dengerin pas belajar dan ngerjain tugas.'",Ully (≧∇≦)
2021-12-08 03:36:54+00:00,"Kepada podcast #1 saya pada tahun 2021, @tonyrobbins: terima kasih kerana menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/qhh0ZjfZV0'",Adzim Shaari
2021-12-08 03:12:47+00:00,"Terima kasih, GFRIEND, karena telah menghabiskan 1.100 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/2qiMq1lqqe'",ayudy
2021-12-08 02:59:59+00:00,"Terima kasih, @pledis_17, karena telah menghabiskan 2.385 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/xk9JZrcF0P'",Nayaa 🌐💎
2021-12-08 02:20:19+00:00,"Terima kasih, @eminem, karena telah menghabiskan 1.032 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/2EXqVyqJWs'",Langgeng Wiratama
2021-12-08 02:08:50+00:00,"Terima kasih, @johnmayer, karena telah menghabiskan 383 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Hx1Jk7OKoB'",.5
2021-12-08 01:59:09+00:00,"Terima kasih, @yoasobi_staff, karena telah menghabiskan 1.968 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/xGvByS3D26'",Scheherazade
2021-12-08 01:18:38+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 3.142 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/3arAYOLZWe'",ᴮᴱDSY⁷
2021-12-08 01:10:18+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. #SpotifyWrapped #2021ArtistWrapped https://t.co/KdMu6yeuQI',NUWA
2021-12-08 00:53:03+00:00,"Terima kasih, @weareoneexo, karena telah menghabiskan 107 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/1IjrA7kC2z'",ccaa` bucin jaejen
2021-12-08 00:32:10+00:00,"Thanks to, @keshimusic, karena telah menghabiskan 1.078 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/4EzCqMKpBC'",blrp
2021-12-08 00:05:33+00:00,"Terima kasih, NIKI, karena telah menghabiskan 288 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/2y4Epc90vl @nikizefanya'",ルーナ
2021-12-08 00:03:20+00:00,"964 min da mema musica, poha @npsidoka #SpotifyWrapped https://t.co/MMM4y2cnTH'",a random dignitas rocket league fanboy
2021-12-07 23:47:33+00:00,"Terima kasih, B.I @shxx131bi131, karena telah menghabiskan 2.713 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/xCVjiR3ZsX'",November💫
2021-12-07 23:19:13+00:00,"Untuk podcast terfavorit saya di 2021, Podcast Malam Kliwon: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/uLAZA1hRt4'",Mamae_arekarek
2021-12-07 23:17:26+00:00,Bleh #SpotifyWrapped https://t.co/Eqfl0DA6BO',Erotic_Bat
2021-12-07 23:17:00+00:00,"Terima kasih, @adhitiasofyan karena telah menghabiskan 786 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/VoGGivkCBv'",ɪɴᴛᴀɴ ᴘᴜʀʙᴀ
2021-12-07 23:12:34+00:00,"Terima kasih, @onerepublic kerana meluangkan masa selama 557 minit dengan saya pada tahun ini di @Spotify. Anda #1 saya. #SpotifyWrapped https://t.co/hutfXDyl1r'",🇲🇾 #RakyatJagaRakyat 🇲🇾
2021-12-07 22:57:44+00:00,Teehee @ShahbainTST @Fadal4815 #SpotifyWrapped https://t.co/KEkOekjwZs',Mohamed Yahia
2021-12-07 22:56:25+00:00,DPR we gang gang #SpotifyWrapped \nhttps://t.co/OEFbUGJUAL',Kob
2021-12-07 19:38:15+00:00,Maghlaaaaaa nepal ptn \xf0\x9f\x95\x8a\xf0\x9f\x96\xa4\n@\n#popcorn #SpotifyWrapped',sharon
2021-12-07 19:04:12+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. #SpotifyWrapped #2021PodcasterWrapped https://t.co/t8fG9jH8p1',Selendang Sulaiman
2021-12-07 18:39:40+00:00,"Terima kasih, Fstvlst, karena telah menghabiskan 7.710 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/ktUnvLkAA0'",Nameless
2021-12-07 18:29:11+00:00,"Untuk podcast terfavorit saya di 2021, Podcast Raditya Dika: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/ektSESqtM8'",Songga Aurora Abadi
2021-12-07 18:00:58+00:00,"Terima kasih, @conangray, karena telah menghabiskan 305 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/CGYiDZIIg8'",dęl—
2021-12-07 17:10:22+00:00,"Terima kasih, @theweeknd, karena telah menghabiskan 158 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/WnqvxhtJFo'",barkahaji
2021-12-07 17:09:23+00:00,"Untuk podcast terfavorit saya di 2021, UNFAEDAH PODCAST: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/Xv8RF9ErN0'",barkahaji
2021-12-07 16:15:31+00:00,"Untuk podcast terfavorit saya di 2021, Garis Senja: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/Lh1zwRheGk'",aq ketek oppa
2021-12-07 16:13:36+00:00,"Untuk podcast terfavorit saya di 2021, Suara Puan: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/qfLkRWUxJr'",cheby
2021-12-07 16:04:14+00:00,"Terima kasih semua, walaupun hanya ada tiga buah lagu yang scara rasmi kami riliskan di Spotify, moga-moga bermanfaat! #spotifywrapped \xe2\x80\xa2 Perlahan-lahan kayuh, menuju ke tahun dua-puluh dua-puluh dua! #mafidzfolktheworld https://t.co/wrGD52gXIC'",Mafidz 🎹
2021-12-07 15:58:07+00:00,Tahun ini ga kpop-an dulu. #SpotifyWrapped https://t.co/dd3YFZsJTG',hara
2021-12-07 15:52:51+00:00,"Terima kasih, @the1975, karena telah menghabiskan 558 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/fLJKuIoGH0'",anivewleez
2021-12-07 15:52:30+00:00,emang agak laen #SpotifyWrapped \nhttps://t.co/sbVL70H0v8',kidil-kun
2021-12-07 15:43:59+00:00,"Terima kasih, Noah, karena telah menghabiskan 198 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/CTVba6LqSE'",Muhammad Nur Ardhieyanto
2021-12-07 15:42:47+00:00,"Terima kasih, @billieeilish, karena telah menghabiskan 806 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/3YPNV5tZil'",Ga ada Nama
2021-12-07 15:24:01+00:00,"Lumayan beraneka ragam, tp knowledge permusikan wa msh cetek sikkk.. mau berguru tp gurunya dah fade away \xf0\x9f\xa4\xa7\n\nIf 2021 was a movie, this was my soundtrack. What was yours? #SpotifyWrapped \nhttps://t.co/L3aJbYZY6K'",venny yuniza
2021-12-07 15:19:45+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. #SpotifyWrapped #2021PodcasterWrapped https://t.co/Onh9aX8rLL',E L L A
2021-12-07 15:02:05+00:00,"Terima kasih, @nctsmtown_dream, karena telah menghabiskan 1.503 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/zSxO9vR6pV'",JΞLLУ.JΞИ
2021-12-07 14:36:06+00:00,"Terima kasih, THE BOYZ, karena telah menghabiskan 877 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/nLcjqWiB7X'",Ciii
2021-12-07 14:34:57+00:00,fix ini sih gegara day6 \xf0\x9f\x98\x82\ntetaplah galau walau tak ada yang menyakiti \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\xa4\x9d\n#SpotifyWrapped #SpotifyWrapped2021 https://t.co/UqbXzOZkjP',immo
2021-12-07 14:34:54+00:00,Skrg lebih di dominasi anaknya esem sama jewaypi yaa \xf0\x9f\xa4\xad \n#SpotifyWrapped #SpotifyWrapped2021 #day6 #NCT127 #NCTDREAM #NCTU https://t.co/uHyYA5zTKg',immo
2021-12-07 14:28:38+00:00,"Terima kasih, @day6official, karena telah menghabiskan 903 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/xwNsDQd93P'",lena
2021-12-07 14:16:47+00:00,"Terima kasih, @imaginedragons, karena telah menghabiskan 175 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/2U7bsSr6Rk'",Rebe
2021-12-07 13:10:00+00:00,"Terima kasih, @yoasobi_staff, karena telah menghabiskan 1.519 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/1bNClAcmmr'",KADY
2021-12-07 13:02:46+00:00,"Terima kasih, @pledis_17, karena telah menghabiskan 3.413 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/epaMmlDuyo'",jaa
2021-12-07 12:15:55+00:00,"Terima kasih, @pledis_17, karena telah menghabiskan 675 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/3DTDP6AaM7'",𝒉𝒂𝒍𝒇𝒑𝒍𝒂𝒔𝒕𝒊𝒄 ᵕ̈
2021-12-07 12:14:45+00:00,"Terima kasih, @txt_bighit, karena telah menghabiskan 1.600 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/EWIvb99zFt'",Hersa
2021-12-07 12:02:43+00:00,Share disini ajalah \xf0\x9f\x98\x84\n\n#SpotifyWrapped \nhttps://t.co/Do5Mp5dEZm',Engga
2021-12-07 11:56:05+00:00,Arti warna di #SpotifyWrapped lo\xe2\x9c\xa8\n\nBoleh dong komen sini lo dapetnya kemaren! https://t.co/p0Paj3F3HX',Trax FM Jakarta
2021-12-07 11:51:06+00:00,"keknya jarang dengerin slank, tp tiap tahun muncul mulu..Dasar nak potlot. #SpotifyWrapped \nhttps://t.co/uPlDkTchUS'",QQ
2021-12-07 11:42:16+00:00,"Terima kasih, Iwan Fals, karena telah menghabiskan 1.042 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/dZVZ2yF3kE'",Anaphalis Javanica ☮
2021-12-07 11:41:03+00:00,"Terima kasih, DAVICHI, karena telah menghabiskan 461 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/PzZdyPEF40'",𝓭𝓪𝓲𝓼𝔂
2021-12-07 11:40:19+00:00,"Terima kasih, @keshimusic, karena telah menghabiskan 3.878 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/f07elhDPRQ'",mb
2021-12-07 11:16:39+00:00,Pamungkas menjadi musisi lokal paling banyak didengarkan sepanjang 2021 di Spotify Indonesia. Ini menjadikannya artis lokal pertama yang menempati posisi juara Spotify Wrapped dua tahun berturut-turut. https://t.co/LeGwbc0rp6\n\n#SpotifyWrapped #Wrapped2021 #Pamungkas https://t.co/330Ayl9WrT',Mancode.id
2021-12-07 10:53:11+00:00,Btw gue sbnrnya jarang dengerin spotipai sih. Dan entah knp playlist gue lagu galau semua whahahaha pdhal tahun lalu gue nctzen sejati wkwk #SpotifyWrapped #SpotifyWrapped2021 \n\n2021                          2020 https://t.co/eypXPNp3D,🦷 Gigi Ayel 🦷 | Log Out
2021-12-07 10:31:23+00:00,"Terima kasih, @keshimusic, karena telah menghabiskan 1.121 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/L0NuAn52za'",niken 🐱
2021-12-07 10:31:03+00:00,"Terima kasih, @keshimusic, karena telah menghabiskan 1.121 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped \xf0\x9f\x98\x81 https://t.co/L0NuAn52za'",niken 🐱
2021-12-07 10:26:42+00:00,"Terima kasih, @keshimusic, karena telah menghabiskan 1.121 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/L0NuAn52za\n\n\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",niken 🐱
2021-12-07 10:24:49+00:00,"Terima kasih, @iamalanwalker, karena telah menghabiskan 3.769 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/hWb8jjOJN3'",Aryasatya
2021-12-07 10:12:44+00:00,"- T E R I M A  K A S I H  \xf0\x9f\x99\x8c \n\nTelah mendengarkan, membagikan, menyimpan ke dalam playlist karya-karya Vagetoz. Sampai ketemu kabar bahagia di tahun 2022 \xf0\x9f\xa5\xb3\n\n#SpotifyWrapped  #2021ArtistWrapped  #Vagetoz #SpotifyWrapped https://t.co/Fs9BkSxsVl'",SMD Records
2021-12-07 10:09:26+00:00,"Untuk podcast terfavorit saya di 2021, muzammil: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/WHkoRzksxU'",Nungki Nuari Dewi
2021-12-07 10:03:12+00:00,"Untuk podcast terfavorit saya di 2021, Kajian Gus Baha: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/h5SeMawtw5'","Bisma Fajar, S.Aru, S.T ,Eh"
2021-12-07 09:55:02+00:00,"Untuk podcast terfavorit saya di 2021, PODCAST ANCUR : terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/GUB9BwmxTf\n@kemalpalevi @patragumala @crazydhika @diazdanar'",kim
2021-12-07 09:09:58+00:00,"Thank you Hiroyuki Sawano for spending 829 minutes with me this year on @Spotify. You are my #1. Lagu wajib kalo lagi beberes rumah, masak, nyuci piring, jemput orang setu #SpotifyWrapped https://t.co/i2pvCGLfrv'",Bagas
2021-12-07 09:05:53+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 13.606 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/H0hKH8vaKv \n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",dee
2021-12-07 08:56:14+00:00,ini lagu yang muter terus di playlist ga bosen2 dengerin. gatau kenapa. #SpotifyWrapped https://t.co/487Kyq7bOd',ODE
2021-12-07 08:12:08+00:00,"Untuk podcast terfavorit saya di 2021, @rintiksedupod: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/MIeUj8KVhF'",🐻
2021-12-07 08:06:56+00:00,@pledis_17 @SVTGlobal @pledis_17jp\n@pledis17_STAFF\nArtis teratas saya di 2021. Siapa artis teratasmu? #SpotifyWrapped \nhttps://t.co/zm3Ao4J2e9',💎MoonAra☾*‧₊attacca₊•*
2021-12-07 08:05:29+00:00,"Terima kasih, Fourtwnty, karena telah menghabiskan 471 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/yxQKcBVD0N'",zolaaaa
2021-12-07 07:43:45+00:00,"Terima kasih, Noah, karena telah menghabiskan 4.938 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/O1bawf9kT6'",A Man Called Bhe Jhe Dayah
2021-12-07 07:39:32+00:00,"b""sbnrnya tu cita-citaku daridulu pgn jadi idol girlband gitulooooooh, tp ya yaauudah krn i'm a muslimah \xf0\x9f\xa7\x95\xf0\x9f\x8f\xbb #SpotifyWrapped https://t.co/PoVVHwmPxD""",:-)
2021-12-07 07:02:33+00:00,5 artis teratas 2021 versi saya. Kalau versimu? #SpotifyWrapped https://t.co/bsLNYjtpZc\n\nKpopers Old mana nih? \xf0\x9f\x99\x87\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',Chiquitita
2021-12-07 07:01:20+00:00,"Terima kasih, IU, karena telah menghabiskan 636 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/XitEJVpAA7\n\n\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'",Chiquitita
2021-12-07 06:57:06+00:00,Sama je every year tak berubah \xf0\x9f\x98\x82 #SpotifyWrapped https://t.co/UQt7Hqi7i0',Z.M 🇲🇾🇵🇸
2021-12-07 06:55:45+00:00,ikutan ah #SpotifyWrapped https://t.co/wojKkjIQeR',mintchoco
2021-12-07 06:14:01+00:00,#SpotifyWrapped lucu bgt https://t.co/6vlC9B0tWA',vera²² 🌱
2021-12-07 06:00:00+00:00,"Spotify Wrapped 2021 sudah rilis, siapa yang jadi Artis favorit mu? #ThePhraseID #SpotifyWrapped #SpotifyWrapped2021 \nhttps://t.co/qUbAlek11I'",The Phrase
2021-12-07 05:17:32+00:00,"b""#SpotifyWrapped @initiaraandini Makasih banyak titi udah nemenin hari hariku di 2021. can't wait for the album, SOON! 17/12/2021 I'M READY!!! \xf0\x9f\xa4\x8d\xe2\x9c\xa8 https://t.co/05q4G8kJTr""",mooya
